Wavelength,Intensity
2.294088910600879444e+03,4.420925617218017578e+00
2.292623351245725644e+03,4.906227111816406250e+00
2.291157791890571389e+03,4.258809089660644531e+00
2.289692232535418043e+03,3.980795145034790039e+00
2.288226673180263788e+03,3.843713521957397461e+00
2.286761113825109987e+03,3.548891782760620117e+00
2.285295554469956187e+03,3.454527854919433594e+00
2.283829995114801932e+03,4.468196392059326172e+00
2.282364435759648586e+03,4.048198699951171875e+00
2.280898876404494331e+03,3.903586626052856445e+00
2.279433317049340531e+03,2.899897813796997070e+00
2.277967757694186730e+03,1.946979999542236328e+00
2.276502198339032475e+03,2.197683572769165039e+00
2.275036638983879129e+03,2.242151975631713867e+00
2.273571079628724874e+03,1.495643258094787598e+00
2.272105520273571074e+03,1.037478685379028320e+00
2.270639960918417273e+03,1.044306755065917969e+00
2.269174401563263473e+03,2.445410013198852539e+00
2.267708842208109672e+03,3.952785253524780273e+00
2.266243282852955417e+03,4.692638874053955078e+00
2.264777723497801617e+03,4.708220481872558594e+00
2.263312164142647816e+03,3.108234643936157227e+00
2.261846604787494016e+03,2.927034139633178711e+00
2.260381045432340215e+03,2.453814744949340820e+00
2.258915486077185960e+03,1.898484349250793457e+00
2.257449926722032615e+03,1.877476215362548828e+00
2.255984367366878359e+03,2.184377670288085938e+00
2.254518808011724559e+03,2.439808607101440430e+00
2.253053248656570759e+03,2.216066122055053711e+00
2.251587689301416503e+03,1.669665455818176270e+00
2.250122129946263158e+03,1.692074060440063477e+00
2.248656570591108903e+03,2.602625131607055664e+00
2.247191011235955102e+03,2.906551122665405273e+00
2.245725451880801302e+03,3.000564575195312500e+00
2.244259892525647047e+03,4.299775123596191406e+00
2.242794333170493701e+03,3.582680940628051758e+00
2.241328773815339446e+03,1.937350034713745117e+00
2.239863214460185645e+03,8.951449990272521973e-01
2.238397655105031845e+03,1.100329995155334473e+00
2.236932095749877590e+03,1.212901353836059570e+00
2.235466536394724244e+03,1.458877921104431152e+00
2.234000977039569989e+03,2.075657129287719727e+00
2.232535417684416188e+03,3.209602117538452148e+00
2.231069858329262388e+03,3.476411581039428711e+00
2.229604298974108588e+03,3.403756618499755859e+00
2.228138739618954787e+03,3.504072666168212891e+00
2.226673180263800532e+03,3.354560613632202148e+00
2.225207620908647186e+03,2.734979629516601562e+00
2.223742061553492931e+03,1.629223346710205078e+00
2.222276502198339131e+03,9.590463638305664062e-01
2.220810942843185330e+03,6.461921930313110352e-01
2.219345383488031075e+03,8.935694098472595215e-01
2.217879824132877729e+03,1.264371991157531738e+00
2.216414264777723474e+03,2.879415035247802734e+00
2.214948705422569674e+03,3.250218868255615234e+00
2.213483146067415873e+03,1.868371725082397461e+00
2.212017586712261618e+03,6.987141370773315430e-01
2.210552027357108273e+03,8.074337244033813477e-01
2.209086468001954017e+03,8.935694098472595215e-01
2.207620908646800217e+03,1.050609230995178223e+00
2.206155349291646417e+03,1.699777722358703613e+00
2.204689789936492161e+03,2.139384508132934570e+00
2.203224230581338816e+03,1.989172458648681641e+00
2.201758671226184561e+03,1.515951633453369141e+00
2.200293111871030760e+03,1.527506470680236816e+00
2.198827552515876960e+03,1.448723673820495605e+00
2.197361993160723159e+03,1.418261289596557617e+00
2.195896433805569359e+03,1.385172605514526367e+00
2.194430874450415104e+03,1.414059519767761230e+00
2.192965315095261303e+03,1.900410652160644531e+00
2.191499755740107503e+03,2.493906021118164062e+00
2.190034196384953702e+03,3.094753980636596680e+00
2.188568637029799902e+03,3.274378776550292969e+00
2.187103077674645647e+03,2.841599941253662109e+00
2.185637518319492301e+03,1.972890377044677734e+00
2.184171958964338046e+03,1.715009093284606934e+00
2.182706399609184245e+03,1.911440253257751465e+00
2.181240840254030445e+03,2.240400075912475586e+00
2.179775280898876190e+03,3.312369108200073242e+00
2.178309721543722844e+03,4.335841178894042969e+00
2.176844162188568589e+03,3.806423902511596680e+00
2.175378602833414789e+03,1.719561100006103516e+00
2.173913043478260988e+03,9.446906447410583496e-01
2.172447484123106733e+03,1.137445330619812012e+00
2.170981924767953387e+03,1.139020919799804688e+00
2.169516365412799132e+03,1.272776007652282715e+00
2.168050806057645332e+03,2.158117294311523438e+00
2.166585246702491531e+03,2.716073274612426758e+00
2.165119687347337731e+03,3.124691247940063477e+00
2.163654127992183930e+03,3.660413265228271484e+00
2.162188568637029675e+03,3.278579950332641602e+00
2.160723009281875875e+03,2.291172504425048828e+00
2.159257449926722074e+03,1.473408460617065430e+00
2.157791890571568274e+03,1.249141454696655273e+00
2.156326331216414474e+03,1.158804178237915039e+00
2.154860771861260218e+03,1.419836997985839844e+00
2.153395212506106873e+03,1.913015723228454590e+00
2.151929653150952618e+03,3.036454916000366211e+00
2.150464093795798817e+03,3.846339225769042969e+00
2.148998534440645017e+03,3.840037345886230469e+00
2.147532975085490762e+03,3.115763664245605469e+00
2.146067415730337416e+03,3.177205801010131836e+00
2.144601856375183161e+03,1.037966442108154297e+01
2.143136297020029360e+03,1.232992267608642578e+01
2.141670737664875560e+03,2.931923627853393555e+00
2.140205178309721305e+03,2.500733852386474609e+00
2.138739618954567959e+03,2.655148267745971680e+00
2.137274059599413704e+03,2.007029533386230469e+00
2.135808500244259903e+03,1.627822995185852051e+00
2.134342940889106103e+03,1.495993494987487793e+00
2.132877381533951848e+03,1.432267069816589355e+00
2.131411822178798502e+03,1.415985345840454102e+00
2.129946262823644247e+03,1.268924474716186523e+00
2.128480703468490447e+03,1.222880721092224121e+00
2.127015144113336646e+03,1.567598104476928711e+00
2.125549584758182846e+03,2.299575567245483398e+00
2.124084025403029045e+03,2.848252773284912109e+00
2.122618466047874790e+03,2.546427726745605469e+00
2.121152906692721444e+03,1.454676151275634766e+00
2.119687347337567189e+03,6.288599371910095215e-01
2.118221787982413389e+03,7.148205041885375977e-01
2.116756228627259588e+03,9.110765457153320312e-01
2.115290669272105333e+03,1.347356915473937988e+00
2.113825109916951988e+03,2.289596080780029297e+00
2.112359550561797732e+03,2.833721876144409180e+00
2.110893991206643932e+03,2.318833589553833008e+00
2.109428431851490132e+03,1.509474158287048340e+00
2.107962872496335876e+03,1.471658468246459961e+00
2.106497313141182531e+03,1.438744544982910156e+00
2.105031753786028275e+03,1.412133693695068359e+00
2.103566194430874475e+03,1.417560815811157227e+00
2.102100635075720675e+03,1.311291813850402832e+00
2.100635075720566419e+03,1.340178847312927246e+00
2.099169516365413074e+03,1.952056884765625000e+00
2.097703957010258819e+03,2.737957477569580078e+00
2.096238397655105018e+03,2.624510288238525391e+00
2.094772838299951218e+03,1.823553919792175293e+00
2.093307278944797417e+03,8.492758870124816895e-01
2.091841719589643617e+03,6.071509718894958496e-01
2.090376160234489362e+03,6.932866573333740234e-01
2.088910600879335561e+03,8.886672854423522949e-01
2.087445041524181761e+03,8.897176980972290039e-01
2.085979482169027960e+03,8.900678157806396484e-01
2.084513922813874160e+03,8.918185234069824219e-01
2.083048363458719905e+03,6.551207304000854492e-01
2.081582804103566559e+03,6.615984439849853516e-01
2.080117244748412304e+03,8.336945176124572754e-01
2.078651685393258504e+03,8.935694098472595215e-01
2.077186126038104703e+03,8.935694098472595215e-01
2.075720566682950448e+03,8.935694098472595215e-01
2.074255007327797102e+03,7.479091286659240723e-01
2.072789447972642847e+03,6.283347010612487793e-01
2.071323888617489047e+03,7.689177989959716797e-01
2.069858329262335246e+03,8.925189971923828125e-01
2.068392769907180991e+03,8.914684057235717773e-01
2.066927210552027645e+03,8.907681107521057129e-01
2.065461651196873390e+03,8.447241187095642090e-01
2.063996091841719590e+03,6.085515618324279785e-01
2.062530532486565789e+03,7.088680267333984375e-01
2.061064973131411989e+03,8.771126866340637207e-01
2.059599413776258189e+03,8.907681107521057129e-01
2.058133854421103933e+03,8.904179930686950684e-01
2.056668295065950133e+03,8.813143372535705566e-01
2.055202735710796333e+03,6.642245054244995117e-01
2.053737176355642532e+03,6.608982086181640625e-01
2.052271617000488732e+03,8.251159787178039551e-01
2.050806057645334477e+03,8.879669904708862305e-01
2.049340498290181131e+03,8.900678157806396484e-01
2.047874938935026876e+03,8.928691148757934570e-01
2.046409379579873075e+03,7.834488153457641602e-01
2.044943820224719047e+03,6.740283966064453125e-01
2.043478260869565247e+03,8.070837259292602539e-01
2.042012701514411447e+03,8.904179930686950684e-01
2.040547142159257419e+03,8.799138069152832031e-01
2.039081582804103618e+03,8.827149271965026855e-01
2.037616023448949818e+03,8.485757708549499512e-01
2.036150464093795790e+03,6.134535670280456543e-01
2.034684904738641990e+03,7.482591271400451660e-01
2.033219345383488189e+03,9.341862201690673828e-01
2.031753786028334162e+03,9.408389329910278320e-01
2.030288226673180361e+03,8.981211781501770020e-01
2.028822667318026333e+03,8.646825551986694336e-01
2.027357107962872533e+03,6.749040484428405762e-01
2.025891548607718732e+03,6.593225002288818359e-01
2.024425989252564705e+03,8.249408602714538574e-01
2.022960429897410904e+03,8.872666954994201660e-01
2.021494870542257104e+03,8.900678157806396484e-01
2.020029311187103076e+03,8.921688199043273926e-01
2.018563751831949276e+03,8.041074275970458984e-01
2.017098192476795475e+03,6.740285158157348633e-01
2.015632633121641447e+03,8.121606707572937012e-01
2.014167073766487647e+03,8.914685845375061035e-01
2.012701514411333619e+03,8.872666954994201660e-01
2.011235955056179819e+03,8.879669904708862305e-01
2.009770395701026018e+03,8.289676904678344727e-01
2.008304836345871990e+03,6.356878280639648438e-01
2.006839276990718190e+03,7.811729311943054199e-01
2.005373717635564390e+03,9.319103360176086426e-01
2.003908158280410362e+03,9.327855706214904785e-01
2.002442598925256561e+03,9.586961865425109863e-01
2.000977039570102534e+03,9.236819148063659668e-01
1.999511480214948733e+03,7.132448554039001465e-01
1.998045920859794933e+03,6.658001542091369629e-01
1.996580361504640905e+03,8.454245328903198242e-01
1.995114802149487105e+03,9.229814410209655762e-01
1.993649242794333304e+03,9.250822663307189941e-01
1.992183683439179276e+03,9.131775498390197754e-01
1.990718124084025476e+03,7.936030626296997070e-01
1.989252564728871675e+03,6.383138895034790039e-01
1.987787005373717648e+03,8.035821914672851562e-01
1.986321446018563847e+03,8.897176980972290039e-01
1.984855886663409819e+03,8.879669904708862305e-01
1.983390327308256019e+03,8.872666954994201660e-01
1.981924767953102219e+03,8.149619102478027344e-01
1.980459208597948191e+03,6.285098195075988770e-01
1.978993649242794390e+03,7.249748110771179199e-01
1.977528089887640590e+03,8.701097369194030762e-01
1.976062530532486562e+03,8.928691148757934570e-01
1.974596971177332762e+03,8.911182284355163574e-01
1.973131411822178961e+03,8.506766557693481445e-01
1.971665852467024934e+03,6.834825873374938965e-01
1.970200293111871133e+03,6.673757433891296387e-01
1.968734733756717105e+03,9.200052618980407715e-01
1.967269174401563305e+03,1.077745437622070312e+00
1.965803615046409504e+03,1.351908683776855469e+00
1.964338055691255477e+03,1.627647757530212402e+00
1.962872496336101676e+03,1.624671339988708496e+00
1.961406936980947876e+03,1.259820699691772461e+00
1.959941377625793848e+03,1.071267724037170410e+00
1.958475818270640048e+03,1.200996398925781250e+00
1.957010258915486247e+03,1.555693149566650391e+00
1.955544699560332219e+03,1.831957101821899414e+00
1.954079140205178419e+03,1.660211205482482910e+00
1.952613580850024391e+03,1.479186058044433594e+00
1.951148021494870591e+03,1.746346473693847656e+00
1.949682462139716790e+03,1.790814876556396484e+00
1.948216902784562990e+03,1.568648457527160645e+00
1.946751343429408735e+03,1.288182377815246582e+00
1.945285784074254934e+03,1.081596970558166504e+00
1.943820224719101134e+03,1.190842032432556152e+00
1.942354665363947333e+03,2.233922958374023438e+00
1.940889106008793533e+03,3.735343217849731445e+00
1.939423546653639733e+03,4.348096847534179688e+00
1.937957987298485477e+03,3.604389190673828125e+00
1.936492427943331677e+03,3.610517263412475586e+00
1.935026868588177877e+03,3.498470783233642578e+00
1.933561309233024076e+03,2.455565214157104492e+00
1.932095749877870276e+03,1.988121032714843750e+00
1.930630190522716020e+03,3.845288991928100586e+00
1.929164631167562220e+03,6.573435306549072266e+00
1.927699071812408420e+03,1.249421215057373047e+01
1.926233512457254619e+03,1.981924057006835938e+01
1.924767953102100819e+03,2.462464332580566406e+01
1.923302393746947018e+03,2.294008445739746094e+01
1.921836834391792763e+03,1.512082576751708984e+01
1.920371275036638963e+03,7.837115764617919922e+00
1.918905715681485162e+03,9.762035369873046875e+00
1.917440156326331362e+03,1.266333961486816406e+01
1.915974596971177561e+03,1.288918209075927734e+01
1.914509037616023306e+03,1.220201683044433594e+01
1.913043478260869506e+03,1.636034965515136719e+01
1.911577918905715705e+03,1.605501365661621094e+01
1.910112359550561905e+03,1.106597614288330078e+01
1.908646800195408105e+03,1.104724311828613281e+01
1.907181240840254304e+03,1.643107223510742188e+01
1.905715681485100049e+03,2.067464637756347656e+01
1.904250122129946249e+03,2.145705223083496094e+01
1.902784562774792448e+03,1.728980255126953125e+01
1.901319003419638648e+03,1.149911022186279297e+01
1.899853444064484847e+03,6.026340961456298828e+00
1.898387884709330592e+03,3.444723844528198242e+00
1.896922325354176792e+03,1.629047989845275879e+00
1.895456765999022991e+03,9.655240774154663086e-01
1.893991206643869191e+03,1.292384028434753418e+00
1.892525647288715390e+03,1.345956325531005859e+00
1.891060087933561590e+03,1.176836490631103516e+00
1.889594528578407335e+03,9.765535593032836914e-01
1.888128969223253534e+03,9.688503742218017578e-01
1.886663409868099734e+03,1.257194519042968750e+00
1.885197850512945934e+03,1.786438226699829102e+00
1.883732291157792133e+03,1.735667467117309570e+00
1.882266731802637878e+03,1.568298220634460449e+00
1.880801172447484078e+03,1.361362576484680176e+00
1.879335613092330277e+03,1.021196961402893066e+00
1.877870053737176477e+03,7.459833025932312012e-01
1.876404494382022676e+03,8.441988825798034668e-01
1.874938935026868421e+03,9.201803207397460938e-01
1.873473375671714621e+03,9.341861009597778320e-01
1.872007816316560820e+03,9.180794954299926758e-01
1.870542256961407020e+03,8.000806570053100586e-01
1.869076697606253219e+03,6.293852329254150391e-01
1.867611138251099419e+03,6.936367154121398926e-01
1.866145578895945164e+03,8.998718857765197754e-01
1.864680019540791363e+03,9.117767810821533203e-01
1.863214460185637563e+03,9.544945359230041504e-01
1.861748900830483763e+03,9.490673542022705078e-01
1.860283341475329962e+03,7.277757525444030762e-01
1.858817782120175707e+03,6.943370699882507324e-01
1.857352222765021907e+03,9.823310375213623047e-01
1.855886663409868106e+03,9.695506691932678223e-01
1.854421104054714306e+03,9.443402886390686035e-01
1.852955544699560505e+03,9.289339780807495117e-01
1.851489985344406705e+03,7.458082437515258789e-01
1.850024425989252450e+03,6.269341111183166504e-01
1.848558866634098649e+03,7.937780022621154785e-01
1.847093307278944849e+03,9.026730060577392578e-01
1.845627747923791048e+03,9.030233025550842285e-01
1.844162188568637248e+03,8.981211781501770020e-01
1.842696629213482993e+03,8.102349638938903809e-01
1.841231069858329192e+03,6.980133056640625000e-01
1.839765510503175392e+03,8.692342042922973633e-01
1.838299951148021592e+03,1.124664783477783203e+00
1.836834391792867791e+03,1.043781399726867676e+00
1.835368832437713991e+03,9.713013172149658203e-01
1.833903273082559735e+03,9.390884041786193848e-01
1.832437713727405935e+03,6.705271601676940918e-01
1.830972154372252135e+03,6.043498516082763672e-01
1.829506595017098334e+03,8.583798408508300781e-01
1.828041035661944534e+03,9.058244228363037109e-01
1.826575476306790279e+03,9.219310879707336426e-01
1.825109916951636478e+03,9.513432383537292480e-01
1.823644357596482678e+03,8.450742363929748535e-01
1.822178798241328877e+03,7.230488657951354980e-01
1.820713238886175077e+03,8.223149180412292480e-01
1.819247679531021276e+03,8.869165778160095215e-01
1.817782120175867021e+03,8.858661651611328125e-01
1.816316560820713221e+03,8.893675804138183594e-01
1.814851001465559420e+03,8.165374994277954102e-01
1.813385442110405620e+03,6.393643021583557129e-01
1.811919882755251820e+03,7.274255752563476562e-01
1.810454323400097564e+03,9.492423534393310547e-01
1.808988764044943764e+03,9.874081611633300781e-01
1.807523204689789964e+03,1.037478923797607422e+00
1.806057645334636163e+03,1.007716536521911621e+00
1.804592085979482363e+03,6.617734432220458984e-01
1.803126526624328562e+03,7.830985188484191895e-01
1.801660967269174307e+03,1.417210698127746582e+00
1.800195407914020507e+03,1.487239599227905273e+00
1.798729848558866706e+03,1.493367195129394531e+00
1.797264289203712906e+03,1.516826868057250977e+00
1.795798729848559105e+03,2.266837358474731445e+00
1.794333170493404850e+03,3.230085372924804688e+00
1.792867611138251050e+03,3.257920980453491211e+00
1.791402051783097249e+03,2.280142545700073242e+00
1.789936492427943449e+03,1.229708075523376465e+00
1.788470933072789649e+03,1.272425889968872070e+00
1.787005373717635848e+03,1.208699464797973633e+00
1.785539814362481593e+03,9.193049669265747070e-01
1.784074255007327793e+03,7.053665518760681152e-01
1.782608695652173992e+03,8.862162828445434570e-01
1.781143136297020192e+03,8.862162828445434570e-01
1.779677576941866391e+03,9.145779609680175781e-01
1.778212017586712136e+03,1.286431431770324707e+00
1.776746458231558336e+03,2.153040409088134766e+00
1.775280898876404535e+03,2.085287332534790039e+00
1.773815339521250735e+03,1.991273403167724609e+00
1.772349780166096934e+03,1.653558731079101562e+00
1.770884220810942679e+03,1.663012504577636719e+00
1.769418661455788879e+03,1.672991633415222168e+00
1.767953102100635078e+03,1.548514842987060547e+00
1.766487542745481278e+03,1.481812596321105957e+00
1.765021983390327478e+03,1.744946479797363281e+00
1.763556424035173677e+03,2.185603618621826172e+00
1.762090864680019422e+03,2.344744443893432617e+00
1.760625305324865622e+03,1.913541197776794434e+00
1.759159745969711821e+03,1.155127525329589844e+00
1.757694186614558021e+03,6.162547469139099121e-01
1.756228627259404220e+03,1.945041418075561523e+00
1.754763067904249965e+03,1.139995384216308594e+01
1.753297508549096165e+03,1.047487735748291016e+01
1.751831949193942364e+03,2.772608757019042969e+00
1.750366389838788564e+03,2.621533632278442383e+00
1.748900830483634763e+03,2.662500858306884766e+00
1.747435271128480963e+03,1.817951560020446777e+00
1.745969711773326708e+03,1.549040436744689941e+00
1.744504152418172907e+03,1.469207286834716797e+00
1.743038593063019107e+03,1.417735934257507324e+00
1.741573033707865306e+03,1.408807396888732910e+00
1.740107474352711506e+03,1.291158676147460938e+00
1.738641914997557251e+03,1.249141573905944824e+00
1.737176355642403450e+03,1.628872990608215332e+00
1.735710796287249650e+03,2.472372293472290039e+00
1.734245236932095850e+03,2.792229413986206055e+00
1.732779677576942049e+03,2.348946332931518555e+00
1.731314118221788249e+03,1.182963967323303223e+00
1.729848558866633994e+03,6.036495566368103027e-01
1.728382999511480193e+03,6.932865977287292480e-01
1.726917440156326393e+03,8.718605637550354004e-01
1.725451880801172592e+03,1.541336894035339355e+00
1.723986321446018792e+03,2.447162151336669922e+00
1.722520762090864537e+03,2.900774478912353516e+00
1.721055202735710736e+03,2.130630731582641602e+00
1.719589643380556936e+03,1.449949502944946289e+00
1.718124084025403135e+03,1.426489472389221191e+00
1.716658524670249335e+03,1.421237468719482422e+00
1.715192965315095535e+03,1.404080510139465332e+00
1.713727405959941279e+03,1.413534283638000488e+00
1.712261846604787479e+03,1.354009747505187988e+00
1.710796287249633679e+03,1.388849020004272461e+00
1.709330727894479878e+03,2.118375778198242188e+00
1.707865168539326078e+03,2.789603233337402344e+00
1.706399609184171823e+03,2.523493051528930664e+00
1.704934049829018022e+03,1.577752351760864258e+00
1.703468490473864222e+03,8.748365640640258789e-01
1.702002931118710421e+03,6.299104094505310059e-01
1.700537371763556621e+03,7.487844228744506836e-01
1.699071812408402820e+03,9.548448324203491211e-01
1.697606253053248565e+03,9.765535593032836914e-01
1.696140693698094765e+03,9.268331527709960938e-01
1.694675134342940964e+03,9.047740101814270020e-01
1.693209574987787164e+03,7.048413753509521484e-01
1.691744015632633364e+03,6.693015694618225098e-01
1.690278456277479108e+03,8.294928669929504395e-01
1.688812896922325308e+03,9.117767810821533203e-01
1.687347337567171508e+03,9.397884607315063477e-01
1.685881778212017707e+03,9.289339780807495117e-01
1.684416218856863907e+03,7.762708663940429688e-01
1.682950659501710106e+03,6.118779778480529785e-01
1.681485100146555851e+03,7.671672105789184570e-01
1.680019540791402051e+03,8.830650448799133301e-01
1.678553981436248250e+03,8.820146322250366211e-01
1.677088422081094450e+03,8.816645145416259766e-01
1.675622862725940649e+03,8.312435150146484375e-01
1.674157303370786394e+03,6.111777424812316895e-01
1.672691744015632594e+03,7.072923779487609863e-01
1.671226184660478793e+03,8.575045466423034668e-01
1.669760625305324993e+03,8.809642195701599121e-01
1.668295065950171193e+03,8.816645145416259766e-01
1.666829506595016937e+03,8.552286028861999512e-01
1.665363947239863137e+03,6.836577057838439941e-01
1.663898387884709337e+03,6.566963791847229004e-01
1.662432828529555536e+03,8.249408602714538574e-01
1.660967269174401736e+03,8.865664601325988770e-01
1.659501709819247935e+03,8.862162828445434570e-01
1.658036150464093680e+03,8.783381581306457520e-01
1.656570591108939880e+03,7.627902626991271973e-01
1.655105031753786079e+03,6.036495566368103027e-01
1.653639472398632279e+03,7.785468101501464844e-01
1.652173913043478478e+03,8.862162828445434570e-01
1.650708353688324223e+03,8.862162828445434570e-01
1.649242794333170423e+03,8.862162828445434570e-01
1.647777234978016622e+03,8.221397399902343750e-01
1.646311675622862822e+03,6.288599371910095215e-01
1.644846116267709021e+03,7.149955630302429199e-01
1.643380556912555221e+03,8.625816702842712402e-01
1.641914997557400966e+03,8.862162828445434570e-01
1.640449438202247165e+03,8.862162828445434570e-01
1.638983878847093365e+03,8.526023626327514648e-01
1.637518319491939565e+03,6.897851824760437012e-01
1.636052760136785764e+03,6.524946689605712891e-01
1.634587200781631509e+03,8.340448141098022461e-01
1.633121641426477709e+03,8.890174031257629395e-01
1.631656082071323908e+03,8.865664601325988770e-01
1.630190522716170108e+03,8.743115663528442383e-01
1.628724963361016307e+03,7.524610757827758789e-01
1.627259404005862507e+03,5.987475514411926270e-01
1.625793844650708252e+03,7.783716917037963867e-01
1.624328285295554451e+03,8.764123916625976562e-01
1.622862725940400651e+03,8.806140422821044922e-01
1.621397166585246850e+03,8.809640407562255859e-01
1.619931607230093050e+03,8.312435150146484375e-01
1.618466047874938795e+03,7.501850724220275879e-01
1.617000488519784994e+03,9.038985371589660645e-01
1.615534929164631194e+03,1.041330456733703613e+00
1.614069369809477394e+03,1.008416891098022461e+00
1.612603810454323593e+03,1.017170548439025879e+00
1.611138251099169793e+03,1.119412779808044434e+00
1.609672691744015538e+03,1.107682824134826660e+00
1.608207132388861737e+03,1.175610661506652832e+00
1.606741573033707937e+03,1.446973085403442383e+00
1.605276013678554136e+03,1.498269081115722656e+00
1.603810454323400336e+03,1.447148084640502930e+00
1.602344894968246081e+03,1.793440937995910645e+00
1.600879335613092280e+03,1.809897661209106445e+00
1.599413776257938480e+03,1.414584636688232422e+00
1.597948216902784679e+03,1.613116621971130371e+00
1.596482657547630879e+03,1.677543401718139648e+00
1.595017098192477079e+03,1.344555854797363281e+00
1.593551538837322823e+03,1.175786018371582031e+00
1.592085979482169023e+03,1.558143854141235352e+00
1.590620420127015223e+03,2.043093919754028320e+00
1.589154860771861422e+03,2.492680311203002930e+00
1.587689301416707622e+03,2.554480791091918945e+00
1.586223742061553367e+03,2.272789001464843750e+00
1.584758182706399566e+03,2.042393445968627930e+00
1.583292623351245766e+03,2.702766895294189453e+00
1.581827063996091965e+03,3.082849025726318359e+00
1.580361504640938165e+03,2.596322774887084961e+00
1.578895945285784364e+03,1.892706871032714844e+00
1.577430385930630109e+03,1.044131517410278320e+00
1.575964826575476309e+03,9.460909366607666016e-01
1.574499267220322508e+03,1.000363469123840332e+00
1.573033707865168708e+03,8.499763607978820801e-01
1.571568148510014908e+03,7.410812973976135254e-01
1.570102589154860652e+03,9.714765548706054688e-01
1.568637029799706852e+03,1.032576799392700195e+00
1.567171470444553051e+03,9.677999019622802734e-01
1.565705911089399251e+03,9.240319132804870605e-01
1.564240351734245451e+03,8.471750617027282715e-01
1.562774792379091195e+03,7.253248691558837891e-01
1.561309233023937395e+03,7.753953933715820312e-01
1.559843673668783595e+03,9.467912316322326660e-01
1.558378114313629794e+03,1.091401100158691406e+00
1.556912554958475994e+03,1.436643600463867188e+00
1.555446995603322193e+03,1.724112510681152344e+00
1.553981436248167938e+03,1.607689380645751953e+00
1.552515876893014138e+03,1.252117395401000977e+00
1.551050317537860337e+03,1.151275873184204102e+00
1.549584758182706537e+03,9.387381076812744141e-01
1.548119198827552736e+03,9.051241278648376465e-01
1.546653639472398481e+03,8.886672854423522949e-01
1.545188080117244681e+03,7.585886120796203613e-01
1.543722520762090880e+03,6.628239154815673828e-01
1.542256961406937080e+03,8.412227034568786621e-01
1.540791402051783280e+03,9.082754254341125488e-01
1.539325842696629479e+03,8.841154575347900391e-01
1.537860283341475224e+03,8.872666954994201660e-01
1.536394723986321424e+03,8.133860826492309570e-01
1.534929164631167623e+03,6.540704369544982910e-01
1.533463605276013823e+03,6.995892524719238281e-01
1.531998045920860022e+03,8.897176980972290039e-01
1.530532486565705767e+03,1.002114176750183105e+00
1.529066927210551967e+03,1.271025180816650391e+00
1.527601367855398166e+03,1.444521903991699219e+00
1.526135808500244366e+03,1.292208909988403320e+00
1.524670249145090565e+03,1.151976227760314941e+00
1.523204689789936765e+03,1.296060800552368164e+00
1.521739130434782510e+03,1.137269973754882812e+00
1.520273571079628709e+03,9.853072166442871094e-01
1.518808011724474909e+03,1.092451572418212891e+00
1.517342452369321109e+03,1.245639681816101074e+00
1.515876893014167308e+03,1.363288402557373047e+00
1.514411333659013053e+03,1.469382166862487793e+00
1.512945774303859253e+03,1.353309273719787598e+00
1.511480214948705452e+03,1.149174809455871582e+00
1.510014655593551652e+03,1.009817361831665039e+00
1.508549096238397851e+03,8.391218781471252441e-01
1.507083536883244051e+03,6.369133591651916504e-01
1.505617977528089796e+03,6.770048737525939941e-01
1.504152418172935995e+03,8.918185234069824219e-01
1.502686858817782195e+03,8.921688199043273926e-01
1.501221299462628394e+03,8.928691148757934570e-01
1.499755740107474594e+03,8.739614486694335938e-01
1.498290180752320339e+03,6.731531023979187012e-01
1.496824621397166538e+03,6.362130045890808105e-01
1.495359062042012738e+03,9.024979472160339355e-01
1.493893502686858938e+03,9.905593991279602051e-01
1.492427943331705137e+03,1.027324676513671875e+00
1.490962383976551337e+03,1.016820311546325684e+00
1.489496824621397082e+03,9.186044931411743164e-01
1.488031265266243281e+03,8.307183384895324707e-01
1.486565705911089481e+03,8.918185234069824219e-01
1.485100146555935680e+03,9.471414089202880859e-01
1.483634587200781880e+03,9.401386380195617676e-01
1.482169027845627625e+03,9.212307929992675781e-01
1.480703468490473824e+03,8.510267734527587891e-01
1.479237909135320024e+03,6.500436067581176758e-01
1.477772349780166223e+03,6.747287511825561523e-01
1.476306790425012423e+03,8.949699401855468750e-01
1.474841231069858623e+03,8.939195275306701660e-01
1.473375671714704367e+03,8.925188183784484863e-01
1.471910112359550567e+03,8.967206478118896484e-01
1.470444553004396766e+03,6.724528670310974121e-01
1.468978993649242966e+03,6.633490324020385742e-01
1.467513434294089166e+03,8.774626255035400391e-01
1.466047874938934910e+03,8.942696452140808105e-01
1.464582315583781110e+03,8.893675804138183594e-01
1.463116756228627310e+03,9.023228883743286133e-01
1.461651196873473509e+03,7.708437442779541016e-01
1.460185637518319709e+03,6.313109993934631348e-01
1.458720078163165454e+03,7.629654407501220703e-01
1.457254518808011653e+03,8.848157525062561035e-01
1.455788959452857853e+03,8.865664601325988770e-01
1.454323400097704052e+03,8.886672854423522949e-01
1.452857840742550252e+03,8.340446352958679199e-01
1.451392281387396451e+03,6.085515618324279785e-01
1.449926722032242196e+03,6.680760383605957031e-01
1.448461162677088396e+03,8.886672854423522949e-01
1.446995603321934595e+03,8.876168727874755859e-01
1.445530043966780795e+03,8.879669904708862305e-01
1.444064484611626995e+03,8.890174031257629395e-01
1.442598925256472739e+03,6.493433713912963867e-01
